CLIENTEID,CODMARCA,DESCDISTRI,DESCDIMES
04765,105,14.0,12.0
04765,109,12.0,15.0
07171,105,14.0,12.0
07171,109,12.0,15.0
07171,098,12.0,15.0
07171,104,14.0,12.0
07171,099,14.0,12.0
07171,100,14.0,12.0
04862,002,10.0,14.0
04862,019,8.0,15.01
06898,105,14.0,12.0
06898,109,12.0,15.0
06898,098,12.0,15.0
06898,104,14.0,12.0
06898,099,14.0,12.0
06898,100,14.0,12.0
06898,053,12.0,8.0
04524,002,10.0,14.0
00902,109,12.0,15.0
00902,098,12.0,15.0
00902,099,14.0,12.0
00902,100,14.0,12.0
06894,105,14.0,12.0
06894,109,12.0,15.0
06894,098,12.0,15.0
06894,099,14.0,12.0
06894,100,14.0,12.0
05670,049,12.0,9.0
00550,099,14.0,12.0
00550,100,14.0,12.0
07267,019,8.0,0.0
07267,105,14.0,0.0
07267,109,12.0,0.0
07267,103,12.0,0.0
07267,101,12.0,0.0
07267,098,12.0,0.0
07267,104,14.0,0.0
07267,102,12.0,0.0
07267,116,12.0,0.0
07267,099,14.0,0.0
07267,097,12.0,0.0
07267,096,12.0,0.0
07267,100,14.0,0.0
07267,110,12.0,0.0
04605,098,12.0,15.0
04605,099,14.0,12.0
04605,100,14.0,12.0
04605,104,14.0,12.0
04605,105,14.0,12.0
04605,109,12.0,15.0
04606,098,12.0,15.0
04606,099,14.0,12.0
04606,100,14.0,12.0
04606,104,14.0,12.0
04606,105,14.0,12.0
04606,109,12.0,15.0
04607,098,12.0,15.0
04607,099,14.0,12.0
04607,100,14.0,12.0
04607,104,14.0,12.0
04607,105,14.0,12.0
04607,109,12.0,15.0
03593,105,14.0,12.0
03593,109,12.0,15.0
03593,098,12.0,15.0
03593,104,14.0,12.0
03593,099,14.0,12.0
03593,100,14.0,12.0
04705,105,14.0,12.0
04705,109,12.0,15.0
04705,098,12.0,15.0
04705,104,14.0,12.0
04705,099,14.0,12.0
04705,100,14.0,12.0
04705,111,12.0,10.0
04705,049,12.0,10.0
06374,105,14.0,12.0
06374,109,12.0,15.0
06374,098,12.0,15.0
06374,104,14.0,12.0
06374,099,14.0,12.0
06374,100,14.0,12.0
04707,105,14.0,12.0
04707,109,12.0,15.0
04707,098,12.0,15.0
04707,104,14.0,12.0
04707,099,14.0,12.0
04707,100,14.0,12.0
04412,017,10.0,14.0
03875,019,7.0,8.0
04586,105,14.0,12.0
04586,109,12.0,15.0
04586,098,12.0,15.0
04586,104,14.0,12.0
04586,099,14.0,12.0
04586,100,14.0,12.0
05325,105,14.0,12.0
05325,109,12.0,15.0
05325,098,12.0,15.0
05325,104,14.0,12.0
05325,099,14.0,12.0
05325,100,14.0,12.0
05325,111,12.0,10.0
05325,049,12.0,10.0
05325,053,12.0,10.0
07269,002,14.0,0.0
07269,017,14.0,0.0
07269,019,13.03,0.0
07269,029,15.76,0.0
07269,105,14.0,0.0
07269,109,15.0,0.0
07269,103,12.0,0.0
07269,101,12.0,0.0
07269,098,15.0,0.0
07269,104,14.0,0.0
07269,102,12.0,0.0
07269,116,12.0,0.0
07269,099,14.0,0.0
07269,097,12.0,0.0
07269,096,12.0,0.0
07269,100,14.0,0.0
07269,110,12.0,0.0
07269,111,12.0,0.0
07269,049,12.0,0.0
04940,105,14.0,12.0
04940,109,12.0,15.0
04940,098,12.0,15.0
04940,104,14.0,12.0
04940,099,14.0,12.0
04940,100,14.0,12.0
04940,111,12.0,10.0
04940,049,12.0,10.0
04524,105,14.0,12.0
04286,105,14.0,12.0
04286,109,12.0,15.0
04286,098,12.0,15.0
04286,104,14.0,12.0
04286,099,14.0,12.0
04286,100,14.0,12.0
04524,109,12.0,15.0
04608,105,14.0,12.0
04018,019,5.0,8.0
04608,109,12.0,15.0
03922,019,5.0,8.0
04608,098,12.0,15.0
04608,104,14.0,12.0
05950,002,10.0,14.0
05950,105,14.0,12.0
05950,098,12.0,15.0
05950,104,14.0,12.0
05950,099,14.0,12.0
05950,100,14.0,12.0
05950,053,12.0,5.0
04608,099,14.0,12.0
04608,100,14.0,12.0
05278,105,14.0,12.0
05278,109,12.0,15.0
05278,098,12.0,15.0
05278,104,14.0,12.0
05794,015,5.0,10.0
05794,098,12.0,15.0
05794,099,14.0,12.0
05794,100,14.0,12.0
05794,049,12.0,8.0
04609,098,12.0,15.0
04609,099,14.0,12.0
04609,100,14.0,12.0
04609,104,14.0,12.0
04609,105,14.0,12.0
04609,109,12.0,15.0
04610,098,12.0,15.0
04610,099,14.0,12.0
04610,100,14.0,12.0
04610,104,14.0,12.0
04610,105,14.0,12.0
04610,109,12.0,15.0
04611,098,12.0,15.0
04611,099,14.0,12.0
04611,100,14.0,12.0
04611,104,14.0,12.0
04611,105,14.0,12.0
04611,109,12.0,15.0
03410,002,12.0,14.0
03410,098,12.0,15.0
03410,099,14.0,12.0
03410,100,14.0,12.0
03410,111,12.0,10.0
03410,049,12.0,10.0
04614,098,12.0,15.0
04614,099,14.0,12.0
04614,100,14.0,12.0
04614,104,14.0,12.0
04614,105,14.0,12.0
04614,109,12.0,15.0
04615,098,12.0,15.0
04615,099,14.0,12.0
04615,100,14.0,12.0
04615,104,14.0,12.0
04615,105,14.0,12.0
04615,109,12.0,15.0
04616,098,12.0,15.0
04616,099,14.0,12.0
04616,100,14.0,12.0
04616,104,14.0,12.0
04616,105,14.0,12.0
04616,109,12.0,15.0
03986,098,12.0,15.0
03986,099,14.0,12.0
03986,100,14.0,12.0
04620,098,12.0,15.0
04620,099,14.0,12.0
04620,100,14.0,12.0
04620,104,14.0,12.0
04620,105,14.0,12.0
04620,109,12.0,15.0
04622,096,12.0,15.0
04622,098,12.0,15.0
04622,099,14.0,12.0
04622,100,14.0,12.0
04622,104,14.0,12.0
04622,105,14.0,12.0
04622,109,12.0,15.0
04623,098,12.0,15.0
04623,099,14.0,12.0
04623,100,14.0,12.0
04623,104,14.0,12.0
04623,105,14.0,12.0
04623,109,12.0,15.0
04625,098,12.0,15.0
04625,099,14.0,12.0
04625,100,14.0,12.0
04625,104,14.0,12.0
04625,105,14.0,12.0
04625,109,12.0,15.0
04627,098,12.0,15.0
04627,099,14.0,12.0
04627,100,14.0,12.0
04627,104,14.0,12.0
04627,105,14.0,12.0
04627,109,12.0,15.0
04628,098,12.0,15.0
04628,099,14.0,12.0
04628,100,14.0,12.0
04628,104,14.0,12.0
04628,105,14.0,12.0
04628,109,12.0,15.0
05612,105,14.0,12.0
05612,109,12.0,15.0
05612,098,12.0,15.0
05612,104,14.0,12.0
05612,099,14.0,12.0
05612,100,14.0,12.0
03403,017,7.0,14.0
06559,019,8.0,15.51
06559,099,14.0,12.0
06559,049,12.0,8.0
03290,105,14.0,12.0
03290,109,12.0,15.0
03290,098,14.0,15.0
03290,104,14.0,12.0
03290,099,14.0,12.0
03290,100,14.0,12.0
03290,049,12.0,5.0
05736,053,12.0,10.0
04634,105,14.0,12.0
04634,109,12.0,15.0
05278,099,14.0,12.0
05278,100,14.0,12.0
03381,105,14.0,12.0
03381,109,12.0,15.0
03381,098,12.0,15.0
03381,104,14.0,12.0
03381,099,14.0,12.0
03381,100,14.0,12.0
03381,111,12.0,10.0
03381,049,12.0,10.0
05885,105,14.0,12.0
05885,103,12.0,15.0
05885,098,12.0,15.0
05885,104,14.0,12.0
05885,102,12.0,15.0
05885,099,14.0,12.0
05885,100,14.0,12.0
03258,109,12.0,15.0
03258,098,12.0,15.0
03258,099,14.0,12.0
03258,100,14.0,12.0
04343,105,14.0,12.0
04343,109,12.0,15.0
04343,098,12.0,15.0
04343,104,14.0,12.0
04343,099,14.0,12.0
04343,100,14.0,12.0
03076,015,3.0,10.0
03250,109,12.0,15.0
03250,098,12.0,15.0
03250,099,14.0,12.0
03250,100,14.0,12.0
00099,019,5.0,8.0
03206,019,6.0,8.0
04524,098,12.0,15.0
04524,104,14.0,12.0
04524,099,14.0,12.0
04412,111,12.0,10.0
04635,098,12.0,15.0
04635,099,14.0,12.0
04635,100,14.0,12.0
04635,104,14.0,12.0
04635,105,14.0,12.0
04635,109,12.0,15.0
04637,098,12.0,15.0
04637,099,14.0,12.0
04637,100,14.0,12.0
04637,104,14.0,12.0
04637,105,14.0,12.0
04637,109,12.0,15.0
00714,019,5.0,8.0
06405,105,14.0,12.0
06405,109,12.0,15.0
04524,100,14.0,12.0
06405,098,12.0,15.0
06405,104,14.0,12.0
06405,099,14.0,12.0
06405,100,14.0,12.0
06405,111,12.0,10.0
06405,049,12.0,10.0
06405,053,12.0,10.0
04412,053,12.0,10.0
04287,105,14.0,12.0
04287,109,12.0,15.0
04524,111,12.0,8.0
04287,098,12.0,15.0
04287,104,14.0,12.0
04287,099,14.0,12.0
04524,049,12.0,8.0
04524,053,12.0,8.0
04287,100,14.0,12.0
04693,019,5.0,8.0
03092,105,14.0,12.0
03092,109,12.0,15.0
03092,098,12.0,15.0
03092,104,14.0,12.0
03092,099,14.0,12.0
03092,100,14.0,12.0
03104,105,14.0,12.0
03104,109,12.0,15.0
03104,098,12.0,15.0
03104,104,14.0,12.0
03104,099,14.0,12.0
03104,100,14.0,12.0
03104,053,12.0,5.0
05398,015,6.0,10.0
05398,049,12.0,7.0
03276,098,12.0,15.0
03276,099,14.0,12.0
03276,100,14.0,12.0
03677,105,14.0,12.0
03677,109,12.0,15.0
03677,098,12.0,15.0
03677,104,14.0,12.0
03677,099,14.0,12.0
03677,100,14.0,12.0
00858,109,12.0,15.0
00858,098,12.0,15.0
00858,099,14.0,12.0
00858,100,14.0,12.0
03143,105,14.0,12.0
03143,098,12.0,15.0
03143,104,14.0,12.0
03143,099,14.0,12.0
03143,100,14.0,12.0
03143,053,12.0,10.0
03678,049,12.0,8.0
03041,105,14.0,12.0
03041,109,12.0,15.0
03041,098,12.0,15.0
03041,104,14.0,12.0
03041,099,14.0,12.0
03041,100,14.0,12.0
04914,105,14.0,12.0
04914,109,12.0,15.0
04914,098,12.0,15.0
04914,104,14.0,12.0
04914,099,14.0,12.0
04914,100,14.0,12.0
04914,049,12.0,5.0
05203,098,10.0,12.0
05203,099,10.0,12.0
05203,097,10.0,12.0
04907,105,14.0,12.0
04907,109,12.0,15.0
01103,109,12.0,15.0
01103,098,12.0,15.0
01103,099,14.0,12.0
01103,100,14.0,12.0
05203,096,10.0,12.0
05203,100,10.0,12.0
04963,098,10.0,12.0
04963,099,10.0,12.0
04963,097,10.0,12.0
04963,096,10.0,12.0
04963,100,10.0,12.0
06148,103,10.0,12.0
06148,101,10.0,12.0
06148,098,10.0,12.0
06148,099,10.0,12.0
06148,097,10.0,12.0
06148,096,10.0,12.0
06148,100,10.0,12.0
04907,098,12.0,15.0
04907,104,14.0,12.0
04907,099,14.0,12.0
04907,100,14.0,12.0
04523,105,14.0,12.0
01681,098,12.0,15.0
01681,099,14.0,12.0
01681,100,14.0,12.0
03828,105,14.0,12.0
03828,109,12.0,15.0
03828,098,12.0,15.0
03828,104,14.0,12.0
03828,099,14.0,12.0
03828,100,14.0,12.0
05841,111,12.0,10.0
05841,049,12.0,10.0
06893,105,14.0,12.0
06893,109,12.0,15.0
06893,098,12.0,15.0
06893,099,14.0,12.0
06893,100,14.0,12.0
03382,015,5.0,10.0
04523,109,12.0,15.0
06194,098,12.0,15.0
06194,099,14.0,12.0
06194,100,14.0,12.0
06607,105,14.0,12.0
06607,109,12.0,15.0
06607,098,12.0,15.0
06607,104,14.0,12.0
06607,099,14.0,12.0
06607,100,14.0,12.0
06607,111,12.0,8.0
06607,049,12.0,8.0
06607,053,12.0,8.0
06194,053,12.0,10.0
06297,105,14.0,12.0
06297,109,12.0,15.0
06297,098,12.0,15.0
06297,104,14.0,12.0
06297,099,14.0,12.0
06297,100,14.0,12.0
06078,109,12.0,15.0
06078,098,12.0,15.0
06078,099,14.0,12.0
06459,053,12.0,10.0
06078,100,14.0,12.0
06078,111,12.0,8.0
06078,049,12.0,8.0
06249,109,14.0,15.0
06249,098,14.0,15.0
06249,111,12.0,10.0
06249,049,12.0,10.0
06346,105,14.0,12.0
06346,109,12.0,15.0
06346,098,12.0,15.0
06346,104,14.0,12.0
06346,099,14.0,12.0
06346,100,14.0,12.0
04668,105,14.0,12.0
04668,109,12.0,15.0
04668,098,12.0,15.0
04668,104,14.0,12.0
04668,099,14.0,12.0
04668,100,14.0,12.0
05969,053,12.0,10.0
07309,019,8.0,0.0
07308,019,12.0,8.0
07308,105,14.0,12.0
07308,104,14.0,12.0
07308,099,14.0,12.0
07308,100,14.0,12.0
05443,049,12.0,10.0
05443,111,12.0,10.0
05443,053,12.0,10.0
05751,098,12.0,15.0
05751,099,14.0,12.0
05751,100,14.0,12.0
07309,105,14.0,0.0
07309,109,12.0,0.0
07309,103,12.0,0.0
07309,101,12.0,0.0
07309,098,12.0,0.0
06279,109,12.0,15.0
06279,098,12.0,15.0
06279,099,14.0,12.0
06279,100,14.0,12.0
07309,104,14.0,0.0
07309,102,12.0,0.0
07309,116,12.0,0.0
07309,099,14.0,0.0
07309,097,12.0,0.0
07309,096,12.0,0.0
07309,100,14.0,0.0
07309,110,12.0,0.0
07309,124,12.0,0.0
07311,105,14.0,13.0
04545,053,12.0,10.0
07311,104,14.0,13.0
07311,099,14.0,13.0
04435,105,14.0,12.0
04435,109,12.0,15.0
04435,098,12.0,15.0
04435,104,14.0,12.0
04435,099,14.0,12.0
04435,100,14.0,12.0
07311,100,14.0,13.0
04435,053,12.0,10.0
07311,053,12.0,10.0
07324,105,14.0,12.0
05259,105,14.0,12.0
05259,109,12.0,15.0
05259,098,12.0,15.0
05259,104,14.0,12.0
05259,099,14.0,12.0
05259,100,14.0,12.0
07185,105,14.0,12.0
07185,109,12.0,15.0
07185,098,12.0,15.0
07185,104,14.0,12.0
07185,099,14.0,12.0
07185,100,14.0,12.0
05695,105,14.0,12.0
05695,104,14.0,12.0
05695,099,14.0,12.0
05695,100,14.0,12.0
05695,053,12.0,10.0
04165,111,12.0,10.0
04165,049,12.0,10.0
07324,104,14.0,12.0
07324,099,14.0,12.0
07324,100,14.0,12.0
07316,053,12.0,10.0
07318,019,8.0,0.0
07318,105,14.0,0.0
07318,109,12.0,0.0
07318,103,12.0,0.0
07318,101,12.0,0.0
07318,098,12.0,0.0
07318,104,14.0,0.0
04702,005,15.0,0.0
04461,105,14.0,12.0
04461,109,12.0,15.0
04461,098,12.0,15.0
04461,104,14.0,12.0
07318,102,12.0,0.0
07318,116,12.0,0.0
04461,099,14.0,12.0
07318,099,14.0,0.0
07318,097,12.0,0.0
04461,100,14.0,12.0
07318,096,12.0,0.0
07318,100,14.0,0.0
07318,110,12.0,0.0
07318,124,12.0,0.0
04461,053,12.0,10.0
05246,105,14.0,12.0
05246,109,12.0,15.0
05246,098,12.0,15.0
05246,104,14.0,12.0
05246,099,14.0,12.0
05246,100,14.0,12.0
06134,102,8.0,12.0
07315,105,14.0,12.0
05244,105,14.0,12.0
05244,109,12.0,15.0
05244,098,12.0,15.0
05244,104,14.0,12.0
06060,105,14.0,12.0
06060,109,12.0,15.0
05244,099,14.0,12.0
06060,098,12.0,15.0
06060,104,14.0,12.0
05244,100,14.0,12.0
04467,105,14.0,12.0
04467,109,12.0,15.0
04467,098,12.0,15.0
04467,104,14.0,12.0
04467,099,14.0,12.0
04467,100,14.0,12.0
06060,099,14.0,12.0
06060,100,14.0,12.0
07315,104,14.0,12.0
07315,099,14.0,12.0
07315,100,14.0,12.0
07319,105,14.0,12.0
07319,104,14.0,12.0
07319,099,14.0,12.0
07319,100,14.0,12.0
06884,105,14.0,12.0
06884,109,12.0,15.0
06884,098,12.0,15.0
06884,104,14.0,12.0
06884,099,14.0,12.0
06884,100,14.0,12.0
07265,019,8.0,0.0
07265,105,14.0,0.0
07265,109,12.0,0.0
07265,103,12.0,0.0
07265,101,12.0,0.0
07265,098,12.0,0.0
07265,104,14.0,0.0
07265,102,12.0,0.0
07265,116,12.0,0.0
07265,099,14.0,0.0
07265,097,12.0,0.0
07265,096,12.0,0.0
07265,100,14.0,0.0
07265,110,12.0,0.0
07219,105,14.0,12.0
07219,109,12.0,15.0
07219,098,12.0,15.0
07219,104,14.0,12.0
07219,099,14.0,12.0
07219,100,14.0,12.0
04121,098,12.0,15.0
04121,099,14.0,12.0
04121,100,14.0,12.0
04121,049,12.0,8.0
04121,053,12.0,8.0
05259,053,12.0,10.0
06045,105,14.0,12.0
06045,109,12.0,15.0
06045,098,12.0,15.0
06045,104,14.0,12.0
06045,099,14.0,12.0
06045,100,14.0,12.0
04630,105,14.0,12.0
04630,109,12.0,15.0
04630,098,12.0,15.0
04630,104,14.0,12.0
04630,099,14.0,12.0
04630,100,14.0,12.0
03322,097,12.0,0.0
03322,101,12.0,0.0
03322,102,12.0,0.0
03322,103,12.0,0.0
04259,017,13.0,14.0
03034,105,14.0,12.0
03034,109,12.0,15.0
03034,098,12.0,15.0
03034,104,14.0,12.0
03034,099,14.0,12.0
03034,100,14.0,12.0
05787,105,14.0,12.0
05787,109,12.0,15.0
05787,098,12.0,15.0
05787,104,14.0,12.0
05787,099,14.0,12.0
05787,100,14.0,12.0
06678,105,14.0,12.0
06678,109,12.0,15.0
06678,098,12.0,15.0
06678,104,14.0,12.0
06678,099,14.0,12.0
01629,017,5.0,14.0
06678,100,14.0,12.0
06678,111,12.0,10.0
06678,049,12.0,10.0
06678,053,12.0,10.0
04761,105,14.0,12.0
04761,098,12.0,15.0
04761,104,14.0,12.0
04761,099,14.0,12.0
04761,100,14.0,12.0
04761,053,12.0,10.0
04523,098,12.0,15.0
04523,104,14.0,12.0
04523,099,14.0,12.0
04523,100,14.0,12.0
03241,109,14.0,15.0
03241,098,14.0,15.0
04523,111,12.0,8.0
04523,049,12.0,8.0
04523,053,12.0,8.0
06294,105,14.0,12.0
06294,109,12.0,15.0
06294,098,12.0,15.0
06294,104,14.0,12.0
06294,099,14.0,12.0
06294,100,14.0,12.0
06294,053,12.0,10.0
04590,105,14.0,12.0
04590,109,12.0,15.0
04590,098,12.0,15.0
04590,104,14.0,12.0
04590,099,14.0,12.0
04590,100,14.0,12.0
04590,049,12.0,10.0
04590,053,12.0,8.0
06244,103,10.0,12.0
06244,101,10.0,12.0
06244,098,10.0,12.0
06244,102,10.0,12.0
06244,099,10.0,12.0
06244,097,10.0,12.0
06244,096,10.0,12.0
06244,100,10.0,12.0
05377,098,12.0,15.0
05377,099,14.0,12.0
05377,100,14.0,12.0
05400,098,12.0,15.0
05400,099,14.0,12.0
05400,100,14.0,12.0
06758,105,14.0,12.0
06758,109,12.0,15.0
06758,098,12.0,15.0
06758,104,14.0,12.0
06758,099,14.0,12.0
06758,100,14.0,12.0
03748,111,12.0,6.0
03748,049,12.0,6.0
03748,053,12.0,8.0
04322,017,9.0,14.0
04322,015,9.0,10.0
04322,049,12.0,9.0
04439,105,14.0,13.0
04439,109,13.0,15.0
04439,098,13.0,15.0
04439,104,14.0,13.0
04439,099,14.0,13.0
04439,100,14.0,13.0
03090,098,12.0,15.0
03090,099,14.0,12.0
03090,100,14.0,12.0
03090,053,12.0,10.0
04411,002,10.0,14.0
04411,017,9.0,14.0
04411,098,12.0,15.0
04411,053,12.0,11.0
03103,098,12.0,15.0
03103,099,14.0,12.0
03103,100,14.0,12.0
03464,105,14.0,12.0
03464,109,12.0,15.0
03464,098,12.0,15.0
03464,104,14.0,12.0
03464,099,14.0,12.0
03464,100,14.0,12.0
03554,105,14.0,12.0
03554,109,12.0,15.0
03554,098,12.0,15.0
03554,104,14.0,12.0
03554,099,14.0,12.0
03554,100,14.0,12.0
03431,105,14.0,12.0
03431,109,12.0,15.0
03431,098,12.0,15.0
03431,104,14.0,12.0
03431,099,14.0,12.0
03431,100,14.0,12.0
04069,053,12.0,10.0
04069,049,12.0,10.0
04069,111,12.0,10.0
03916,098,12.0,15.0
03916,104,14.0,12.0
03916,099,14.0,12.0
03916,100,14.0,12.0
05892,109,14.0,15.0
05892,098,14.0,15.0
03420,105,14.0,12.0
03420,098,12.0,15.0
03420,104,14.0,12.0
03420,099,14.0,12.0
03420,100,14.0,12.0
04999,105,14.0,12.0
04999,109,12.0,15.0
04999,098,12.0,15.0
04999,104,14.0,12.0
04999,099,14.0,12.0
04999,100,14.0,12.0
04280,002,10.0,14.0
04280,017,10.0,14.0
03543,053,12.0,10.0
04280,098,12.0,15.0
04280,104,14.0,12.0
06196,017,5.0,14.0
04280,099,14.0,12.0
04280,100,14.0,12.0
04280,111,12.0,10.0
05216,017,5.0,14.0
04280,049,12.0,8.0
04280,053,12.0,8.0
04641,098,12.0,15.0
04641,099,14.0,12.0
04641,100,14.0,12.0
04641,104,14.0,12.0
04641,105,14.0,12.0
04641,109,12.0,15.0
04643,098,12.0,15.0
04643,099,14.0,12.0
04643,100,14.0,12.0
04643,104,14.0,12.0
04643,105,14.0,12.0
04643,109,12.0,15.0
04644,098,12.0,15.0
04644,099,14.0,12.0
04644,100,14.0,12.0
04644,104,14.0,12.0
04644,105,14.0,12.0
04644,109,12.0,15.0
04645,098,12.0,15.0
04645,099,14.0,12.0
04645,100,14.0,12.0
04645,104,14.0,12.0
04645,105,14.0,12.0
04645,109,12.0,15.0
04646,098,12.0,15.0
04646,099,14.0,12.0
04646,100,14.0,12.0
04646,104,14.0,12.0
04646,105,14.0,12.0
04646,109,12.0,15.0
04649,098,12.0,15.0
04649,099,14.0,12.0
04649,100,14.0,12.0
04649,104,14.0,12.0
04649,105,14.0,12.0
04649,109,12.0,15.0
07247,105,14.0,12.0
06646,017,10.0,14.0
06646,109,14.0,15.0
06646,098,14.0,15.0
07247,104,14.0,12.0
07247,099,14.0,12.0
07247,111,12.0,10.0
07247,049,12.0,10.0
07247,053,12.0,10.0
06025,105,14.0,12.0
06025,109,12.0,15.0
06025,098,12.0,15.0
06025,104,14.0,12.0
06025,099,14.0,12.0
06025,100,14.0,12.0
06025,111,12.0,10.0
06025,049,12.0,10.0
06025,053,12.0,10.0
04718,105,14.0,12.0
00102,096,13.0,15.0
04718,109,12.0,15.0
04718,098,12.0,15.0
04718,104,14.0,12.0
04652,098,12.0,15.0
04652,099,14.0,12.0
04652,100,14.0,12.0
04652,104,14.0,12.0
04652,105,14.0,12.0
04652,109,12.0,15.0
04653,098,12.0,15.0
04653,099,14.0,12.0
04653,100,14.0,12.0
04653,104,14.0,12.0
04653,105,14.0,12.0
04653,109,12.0,15.0
04654,098,12.0,15.0
04654,099,14.0,12.0
04654,100,14.0,12.0
04654,104,14.0,12.0
04654,105,14.0,12.0
04654,109,12.0,15.0
04655,109,12.0,15.0
04656,098,12.0,15.0
04656,099,14.0,12.0
04656,100,14.0,12.0
04656,104,14.0,12.0
04656,105,14.0,12.0
04656,109,12.0,15.0
04718,099,14.0,12.0
04718,100,14.0,12.0
04718,111,12.0,10.0
04718,049,12.0,10.0
06868,105,14.0,12.0
06868,109,12.0,15.0
06868,098,12.0,15.0
06868,104,14.0,12.0
06868,099,14.0,12.0
06868,100,14.0,12.0
04219,002,8.0,7.0
04219,015,3.0,10.0
04219,049,12.0,3.0
04219,053,12.0,3.0
06005,105,14.0,12.0
06005,109,12.0,15.0
06005,098,12.0,15.0
06005,104,14.0,12.0
06005,099,14.0,12.0
06005,100,14.0,12.0
01329,109,12.0,15.0
01329,098,12.0,15.0
01329,099,14.0,12.0
01329,100,14.0,12.0
06186,105,14.0,12.0
06186,109,12.0,15.0
06186,098,12.0,15.0
06186,104,14.0,12.0
06186,099,14.0,12.0
06186,100,14.0,12.0
06186,053,12.0,10.0
06337,105,14.0,12.0
06337,109,12.0,15.0
05120,002,10.0,14.0
06337,098,12.0,15.0
06337,104,14.0,12.0
06337,099,14.0,12.0
06337,100,14.0,12.0
06337,111,12.0,10.0
06337,049,12.0,10.0
06337,053,12.0,10.0
07162,105,14.0,12.0
07162,104,14.0,12.0
07162,099,14.0,12.0
07162,100,14.0,12.0
07162,111,12.0,10.0
07162,049,12.0,10.0
06034,105,14.0,12.0
06034,109,12.0,15.0
06034,098,12.0,15.0
06034,104,14.0,12.0
06034,099,14.0,12.0
06034,100,14.0,12.0
05120,105,14.0,12.0
07175,105,14.0,12.0
07175,109,12.0,15.0
07175,098,12.0,15.0
07175,104,14.0,12.0
07175,099,14.0,12.0
05120,109,12.0,15.0
07175,100,14.0,12.0
05120,098,12.0,15.0
05120,104,14.0,12.0
05120,099,14.0,12.0
05120,100,14.0,12.0
07326,019,8.0,0.0
07326,105,14.0,0.0
07326,109,12.0,0.0
07326,103,12.0,0.0
07326,101,12.0,0.0
07326,098,12.0,0.0
07326,104,14.0,0.0
05120,111,12.0,8.0
04760,105,14.0,12.0
04760,109,12.0,15.0
04760,098,12.0,15.0
04760,104,14.0,12.0
04760,099,14.0,12.0
04760,100,14.0,12.0
07253,105,14.0,12.0
07253,104,14.0,12.0
07253,099,14.0,12.0
05120,049,12.0,8.0
05120,053,12.0,8.0
07326,102,12.0,0.0
07326,116,12.0,0.0
07326,099,14.0,0.0
07326,097,12.0,0.0
07326,096,12.0,0.0
07326,100,14.0,0.0
07326,110,12.0,0.0
07253,100,14.0,12.0
07326,124,12.0,0.0
07072,111,12.0,10.0
07072,049,12.0,10.0
07072,053,12.0,10.0
05352,111,12.0,10.0
05352,049,12.0,10.0
05352,053,12.0,10.0
05568,105,14.0,12.0
05568,098,12.0,15.0
05568,104,14.0,12.0
05568,099,14.0,12.0
05568,100,14.0,12.0
05016,105,14.0,12.0
05016,109,12.0,15.0
06954,105,14.0,12.0
06954,109,12.0,15.0
06954,098,12.0,15.0
06954,104,14.0,12.0
06954,099,14.0,12.0
05016,098,12.0,15.0
05016,104,14.0,12.0
06954,100,14.0,12.0
05016,099,14.0,12.0
06888,105,14.0,12.0
06888,109,12.0,15.0
06888,098,12.0,15.0
06888,099,14.0,12.0
06888,100,14.0,12.0
06293,105,14.0,12.0
06293,109,12.0,15.0
06888,053,12.0,10.0
06293,098,12.0,15.0
06293,104,14.0,12.0
06293,099,14.0,12.0
06293,100,14.0,12.0
07328,019,8.0,0.0
07328,105,14.0,0.0
07328,109,12.0,0.0
06293,111,12.0,10.0
06293,049,12.0,10.0
07328,103,12.0,0.0
07328,101,12.0,0.0
07328,098,12.0,0.0
07328,104,14.0,0.0
07328,102,12.0,0.0
07328,116,12.0,0.0
07328,099,14.0,0.0
07328,097,12.0,0.0
07328,096,12.0,0.0
07328,100,14.0,0.0
07328,110,12.0,0.0
07328,124,12.0,0.0
07203,105,14.0,12.0
07203,109,12.0,15.0
07203,098,12.0,15.0
07203,104,14.0,12.0
07203,099,14.0,12.0
07203,100,14.0,12.0
07329,099,14.0,12.0
07329,100,14.0,12.0
05016,100,14.0,12.0
06877,105,14.0,12.0
06877,109,12.0,15.0
06877,098,12.0,15.0
06877,104,14.0,12.0
06877,099,14.0,12.0
06877,100,14.0,12.0
05086,002,8.0,14.0
05086,049,12.0,5.0
05346,002,8.0,14.0
05346,049,12.0,5.0
04227,053,12.0,10.0
05370,053,12.0,10.0
04730,002,10.0,14.0
04730,105,14.0,12.0
04730,109,12.0,15.0
04730,098,12.0,15.0
04730,104,14.0,12.0
04730,099,14.0,12.0
04730,100,14.0,12.0
04779,105,14.0,12.0
04779,109,12.0,15.0
04779,098,12.0,15.0
04779,104,14.0,12.0
04779,099,14.0,12.0
04779,100,14.0,12.0
04781,105,14.0,15.0
04781,109,12.0,15.0
04781,103,12.0,15.0
04781,101,12.0,15.0
04781,098,12.0,15.0
04781,104,14.0,15.0
04781,102,12.0,15.0
04781,099,14.0,12.0
04781,097,12.0,15.0
04781,096,12.0,15.0
04781,100,14.0,12.0
04781,110,12.0,15.0
04781,053,12.0,8.0
06445,105,14.0,12.0
06445,109,12.0,15.0
06445,098,12.0,15.0
06445,104,14.0,12.0
06445,099,14.0,12.0
06445,097,12.0,17.0
06445,100,14.0,12.0
